2025-09-30 19:27:13,357 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 13:22:53,176 | INFO | app.utils.agent_utils | Initializing AI agent for agent XuaLt
2025-10-02 13:22:53,423 | INFO | app.utils.event_utils | Published event.agent.progress event for agent XuaLt for user 1
2025-10-02 13:22:53,747 | INFO | app.utils.file_utils | Saved file: documents/user_1/agent_XuaLt\FAQ.pdf (type: pdf)
2025-10-02 13:22:53,766 | INFO | app.utils.file_utils | Rollback: Removed file documents/user_1/agent_XuaLt\FAQ.pdf
2025-10-02 13:22:54,349 | ERROR | app.tasks.test_task | Error creating Simple RAG Agent: name 'agent' is not defined
2025-10-02 13:22:54,380 | INFO | app.utils.event_utils | Published event.agent.failure event for agent 2 for user 1
2025-10-02 13:23:59,293 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 13:23:59,467 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 13:23:59,517 | INFO | app.websocket.manager | Sending message to user with id 1: the message is {'event_type': 'event.agent.progress', 'user_id': 1, 'agent_id': 'XuaLt', 'payload': {'current': 20, 'total': 100, 'status': 'Initialize agent'}, 'timestamp': '2025-10-02T06:22:49.177313'}
2025-10-02 13:24:01,662 | INFO | app.websocket.manager | User with id 1 diconnect from websocket
2025-10-02 13:24:01,895 | INFO | app.websocket.manager | User with id 1 has been deleted from connections
2025-10-02 13:24:03,629 | INFO | main | Redis event bus stopped
2025-10-02 13:24:27,797 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 13:24:27,799 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 13:24:27,800 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 13:25:01,250 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 13:25:01,252 | INFO | main | Redis event bus started
2025-10-02 13:25:19,114 | WARNING | app.utils.error_utils | Agent not found: agent_id XuaLt for user khaerul@gmail.com
2025-10-02 13:30:26,360 | INFO | main | Redis event bus stopped
2025-10-02 13:31:08,474 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 13:31:08,476 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 13:31:08,477 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 13:31:26,516 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 13:31:26,519 | INFO | main | Redis event bus started
2025-10-02 13:32:59,680 | INFO | main | Redis event bus stopped
2025-10-02 13:33:42,746 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 13:33:42,750 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 13:33:42,754 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 13:34:07,246 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 13:34:07,251 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 13:34:07,260 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 13:34:34,575 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 13:34:34,582 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 13:34:34,599 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 13:34:57,211 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 13:34:57,212 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 13:34:57,213 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 13:35:16,986 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 13:35:17,030 | INFO | main | Redis event bus started
2025-10-02 13:35:25,109 | INFO | app.websocket.manager | User id 1 connection to websocket.
2025-10-02 13:35:25,110 | INFO | app.websocket.ws_route | WebSocket connected for agent progress - User: 1
2025-10-02 13:35:49,400 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_ikDoc
2025-10-02 13:35:49,851 | INFO | app.dependencies.redis_storage | Agent ikDoc stored in Redis
2025-10-02 13:35:51,106 | INFO | app.tasks.test_task | Task Execution: user_id 1
2025-10-02 13:35:51,132 | INFO | app.tasks.test_task | Creating Simple RAG Agent for user 1: ikDoc
2025-10-02 13:35:51,145 | INFO | app.utils.event_utils | Published event.agent.progress event for agent ikDoc for user 1
2025-10-02 13:35:51,431 | INFO | app.tasks.test_task | Agent data: name='ketiga' avatar=None model='gpt-3.5-turbo' description=None base_prompt='pp' tone='friendly' short_term_memory=False long_term_memory=False status='active' id='ikDoc'
2025-10-02 13:35:51,660 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 13:35:51,930 | INFO | app.tasks.test_task | New agent: <Agent name=ketiga user_id=1>
2025-10-02 13:35:52,766 | INFO | app.utils.event_utils | Published event.agent.progress event for agent ikDoc for user 1
2025-10-02 13:35:52,784 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_ikDoc
2025-10-02 13:35:52,855 | INFO | app.utils.event_utils | Published event.agent.progress event for agent ikDoc for user 1
2025-10-02 13:35:52,830 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 13:35:52,893 | INFO | app.utils.file_utils | Saved file: documents/user_1/agent_ikDoc\FAQ.pdf (type: pdf)
2025-10-02 13:35:52,898 | INFO | app.utils.agent_utils | Initializing AI agent for agent ikDoc
2025-10-02 13:35:53,980 | ERROR | app.utils.agent_utils | AI agent not found for agent ikDoc
2025-10-02 13:35:54,996 | INFO | app.utils.event_utils | Published event.agent.success event for agent ikDoc for user 1
2025-10-02 13:36:25,529 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 13:36:25,642 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 13:36:25,761 | INFO | app.websocket.manager | Sending message to user with id 1: the message is {'event_type': 'event.agent.progress', 'user_id': 1, 'agent_id': 'ikDoc', 'payload': {'current': 20, 'total': 100, 'status': 'Initialize agent'}, 'timestamp': '2025-10-02T06:35:51.454565'}
2025-10-02 13:36:26,105 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 13:36:26,109 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 13:36:26,110 | INFO | app.websocket.manager | Sending message to user with id 1: the message is {'event_type': 'event.agent.progress', 'user_id': 1, 'agent_id': 'ikDoc', 'payload': {'current': 40, 'total': 100, 'status': 'Initializing Simple RAG Agent'}, 'timestamp': '2025-10-02T06:35:52.783725'}
2025-10-02 13:36:30,533 | INFO | app.utils.agent_utils | AI agent initialized for agent ikDoc
2025-10-02 13:36:30,555 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 13:36:30,543 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 13:36:30,573 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 13:36:30,578 | INFO | app.websocket.manager | Sending message to user with id 1: the message is {'event_type': 'event.agent.progress', 'user_id': 1, 'agent_id': 'ikDoc', 'payload': {'current': 60, 'total': 100, 'status': 'Adding Document to Simple RAG Agent'}, 'timestamp': '2025-10-02T06:36:30.536449'}
2025-10-02 13:36:30,641 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 13:36:30,641 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.success.user:1
2025-10-02 13:36:30,642 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_SUCCESS
2025-10-02 13:36:30,644 | INFO | app.websocket.manager | Sending message to user with id 1: the message is {'event_type': 'event.agent.success', 'user_id': 1, 'agent_id': 'ikDoc', 'payload': {'current': 100, 'total': 100, 'status': 'Agent creation is completed'}, 'timestamp': '2025-10-02T06:36:30.538449'}
2025-10-02 13:37:56,127 | INFO | app.controllers.agent_controller | Agent 'ketiga' (ID: ikDoc) invoked successfully by user khaerul@gmail.com
2025-10-02 13:37:56,138 | ERROR | app.middlewares.error_handler | Unexpected error: object dict can't be used in 'await' expression
Traceback (most recent call last):
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\middleware\base.py", line 151, in call_next
    message = await recv_stream.receive()
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\anyio\streams\memory.py", line 126, in receive
    raise EndOfStream from None
anyio.EndOfStream

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\Saas_Project\Backend\app\middlewares\error_handler.py", line 17, in dispatch
    response = await call_next(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\middleware\base.py", line 159, in call_next
    raise app_exc
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\middleware\base.py", line 144, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\middleware\cors.py", line 85, in __call__
    await self.app(scope, receive, send)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\middleware\exceptions.py", line 63, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\routing.py", line 716, in __call__
    await self.middleware_stack(scope, receive, send)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\routing.py", line 736, in app
    await route.handle(scope, receive, send)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\routing.py", line 290, in handle
    await self.app(scope, receive, send)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\routing.py", line 78, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\routing.py", line 75, in app
    response = await f(request)
               ^^^^^^^^^^^^^^^^
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\fastapi\routing.py", line 302, in app
    raw_response = await run_endpoint_function(
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<3 lines>...
    )
    ^
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\fastapi\routing.py", line 213, in run_endpoint_function
    return await dependant.call(**values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Saas_Project\Backend\app\routes\agent_route.py", line 120, in invokeAgent
    response = await invoke_agent(agent_id, agent_invoke, current_user, db)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: object dict can't be used in 'await' expression
2025-10-02 13:40:02,554 | INFO | app.websocket.manager | User with id 1 diconnect from websocket
2025-10-02 13:40:02,765 | INFO | app.websocket.manager | User with id 1 has been deleted from connections
2025-10-02 13:40:03,937 | INFO | main | Redis event bus stopped
2025-10-02 13:44:42,558 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 13:44:42,651 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 13:44:42,656 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 13:45:10,397 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 13:45:10,398 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 13:45:10,399 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 13:45:25,396 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 13:45:25,398 | INFO | main | Redis event bus started
2025-10-02 13:45:30,042 | INFO | app.websocket.manager | User id 1 connection to websocket.
2025-10-02 13:45:30,043 | INFO | app.websocket.ws_route | WebSocket connected for agent progress - User: 1
2025-10-02 13:45:52,977 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_Ckup7
2025-10-02 13:45:55,777 | INFO | app.dependencies.redis_storage | Agent Ckup7 stored in Redis
2025-10-02 13:45:56,340 | INFO | app.tasks.test_task | Task Execution: user_id 1
2025-10-02 13:45:56,410 | INFO | app.tasks.test_task | Creating Simple RAG Agent for user 1: Ckup7
2025-10-02 13:45:56,617 | INFO | app.utils.event_utils | Published event.agent.progress event for agent Ckup7 for user 1
2025-10-02 13:45:56,825 | INFO | app.tasks.test_task | Agent data: name='ketiga' avatar=None model='gpt-3.5-turbo' description=None base_prompt='pp' tone='friendly' short_term_memory=False long_term_memory=False status='active' id='Ckup7'
2025-10-02 13:45:57,153 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 13:45:57,535 | INFO | app.tasks.test_task | New agent: <Agent name=ketiga user_id=1>
2025-10-02 13:46:00,082 | INFO | app.utils.event_utils | Published event.agent.progress event for agent Ckup7 for user 1
2025-10-02 13:46:00,933 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 13:46:00,934 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_Ckup7
2025-10-02 13:46:01,698 | INFO | app.utils.agent_utils | Initializing AI agent for agent Ckup7
2025-10-02 13:47:08,364 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 13:47:08,496 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 13:47:08,537 | INFO | app.websocket.manager | Sending message to user with id 1: the message is {'event_type': 'event.agent.progress', 'user_id': 1, 'agent_id': 'Ckup7', 'payload': {'current': 20, 'total': 100, 'status': 'Initialize agent'}, 'timestamp': '2025-10-02T06:45:56.896912'}
2025-10-02 13:47:08,667 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 13:47:08,704 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 13:47:08,799 | INFO | app.websocket.manager | Sending message to user with id 1: the message is {'event_type': 'event.agent.progress', 'user_id': 1, 'agent_id': 'Ckup7', 'payload': {'current': 40, 'total': 100, 'status': 'Initializing Simple RAG Agent'}, 'timestamp': '2025-10-02T06:46:00.931197'}
2025-10-02 13:47:18,504 | INFO | app.utils.agent_utils | AI agent initialized for agent Ckup7
2025-10-02 13:47:19,980 | INFO | app.utils.event_utils | Published event.agent.progress event for agent Ckup7 for user 1
2025-10-02 13:47:19,993 | INFO | app.utils.file_utils | Saved file: documents/user_1/agent_Ckup7\FAQ.pdf (type: pdf)
2025-10-02 13:47:20,152 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 13:47:20,164 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 13:47:20,228 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 13:47:20,262 | INFO | app.websocket.manager | Sending message to user with id 1: the message is {'event_type': 'event.agent.progress', 'user_id': 1, 'agent_id': 'Ckup7', 'payload': {'current': 60, 'total': 100, 'status': 'Adding Document to Simple RAG Agent'}, 'timestamp': '2025-10-02T06:47:20.129525'}
2025-10-02 13:47:22,459 | INFO | app.AI.document_store.RAG | Successfully loaded document: FAQ.pdf
2025-10-02 13:47:27,376 | INFO | app.AI.simple_RAG_agent | Successfully added document 'FAQ.pdf' with ID '5'
2025-10-02 13:47:27,710 | INFO | app.utils.agent_utils | Added document FAQ.pdf to agent Ckup7
2025-10-02 13:47:28,717 | INFO | app.utils.event_utils | Published event.agent.success event for agent Ckup7 for user 1
2025-10-02 13:47:29,090 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.success.user:1
2025-10-02 13:47:29,108 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 13:47:29,122 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_SUCCESS
2025-10-02 13:47:29,130 | INFO | app.websocket.manager | Sending message to user with id 1: the message is {'event_type': 'event.agent.success', 'user_id': 1, 'agent_id': 'Ckup7', 'payload': {'current': 100, 'total': 100, 'status': 'Agent creation is completed'}, 'timestamp': '2025-10-02T06:47:28.750366'}
2025-10-02 13:48:29,072 | INFO | app.controllers.agent_controller | Agent 'ketiga' (ID: Ckup7) invoked successfully by user khaerul@gmail.com
2025-10-02 13:48:56,447 | INFO | app.controllers.agent_controller | Agent 'ketiga' (ID: Ckup7) invoked successfully by user khaerul@gmail.com
2025-10-02 13:50:13,170 | INFO | app.websocket.manager | User with id 1 diconnect from websocket
2025-10-02 13:50:13,173 | INFO | app.websocket.manager | User with id 1 has been deleted from connections
2025-10-02 13:50:13,299 | INFO | main | Redis event bus stopped
2025-10-02 20:35:01,252 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 20:35:01,254 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 20:35:01,255 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 20:35:33,337 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 20:35:33,339 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 20:35:33,339 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 20:35:49,543 | ERROR | main | Error starting Redis event bus: Error Multiple exceptions: [Errno 10061] Connect call failed ('::1', 6379, 0, 0), [Errno 10061] Connect call failed ('127.0.0.1', 6379) connecting to localhost:6379.
2025-10-02 20:37:53,583 | ERROR | app.dependencies.redis_storage | Error while getting all agents from Redis: Error 22 connecting to localhost:6379. The remote computer refused the network connection.
2025-10-02 20:38:39,655 | ERROR | app.AI.document_store.RAG | Failed to add document 'peler.pdf': 404: Document 'peler.pdf' not found or could not be loaded.
2025-10-02 20:39:20,158 | ERROR | app.AI.document_store.RAG | Failed to add document 'FAQ.pdf': 404: Document 'FAQ.pdf' not found or could not be loaded.
2025-10-02 20:46:10,848 | INFO | app.AI.document_store.RAG | Successfully loaded document: FAQ.pdf
2025-10-02 20:46:59,837 | INFO | app.AI.document_store.RAG | Successfully loaded document: FAQ.pdf
2025-10-02 20:48:11,312 | INFO | app.AI.document_store.RAG | Successfully loaded document: FAQ.pdf
2025-10-02 20:48:14,125 | INFO | app.AI.document_store.RAG | Successfully added document 'FAQ.pdf' with ID '1'
2025-10-02 21:12:39,110 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 21:12:39,114 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 21:12:39,115 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 21:13:04,901 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 21:13:04,902 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 21:13:04,903 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 21:13:19,819 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 21:13:19,821 | INFO | main | Redis event bus started
2025-10-02 21:13:28,680 | INFO | app.controllers.auth_controller | User khaerul@gmail.com login is successfully.
2025-10-02 21:13:44,603 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_Ie22T
2025-10-02 21:13:44,783 | INFO | app.dependencies.redis_storage | Agent Ie22T stored in Redis
2025-10-02 21:14:20,084 | INFO | app.tasks.test_task | Task Execution: user_id 1
2025-10-02 21:14:20,086 | INFO | app.tasks.test_task | Creating Simple RAG Agent for user 1: None
2025-10-02 21:14:20,118 | INFO | app.utils.event_utils | Published event.agent.progress event for agent None for user 1
2025-10-02 21:14:20,127 | INFO | app.tasks.test_task | Agent data: name='ketiga' avatar=None model='gpt-3.5-turbo' description=None base_prompt='pp' tone='friendly' short_term_memory=False long_term_memory=False status='active' id=None
2025-10-02 21:14:20,199 | INFO | app.tasks.test_task | New agent: <Agent name=ketiga user_id=1>
2025-10-02 21:14:20,212 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:14:20,212 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:14:20,216 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:14:20,262 | ERROR | app.tasks.test_task | Error creating Simple RAG Agent: (pymysql.err.OperationalError) (1364, "Field 'id' doesn't have a default value")
[SQL: INSERT INTO agents (user_id, name, avatar, model, `role`, status, base_prompt, short_term_memory, long_term_memory, tone) VALUES (%(user_id)s, %(name)s, %(avatar)s, %(model)s, %(role)s, %(status)s, %(base_prompt)s, %(short_term_memory)s, %(long_term_memory)s, %(tone)s)]
[parameters: {'user_id': 1, 'name': 'ketiga', 'avatar': None, 'model': 'gpt-3.5-turbo', 'role': 'simple RAG agent', 'status': 'active', 'base_prompt': 'pp', 'short_term_memory': 0, 'long_term_memory': 0, 'tone': 'friendly'}]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-10-02 21:14:20,273 | INFO | app.utils.event_utils | Published event.agent.failure event for agent 2 for user 1
2025-10-02 21:14:20,313 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.failure.user:1
2025-10-02 21:14:20,320 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:14:20,330 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_FAILURE
2025-10-02 21:15:31,505 | INFO | main | Redis event bus stopped
2025-10-02 21:15:59,252 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 21:15:59,254 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 21:15:59,254 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 21:16:28,647 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 21:16:28,649 | INFO | main | Redis event bus started
2025-10-02 21:17:08,818 | INFO | main | Redis event bus stopped
2025-10-02 21:17:24,623 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 21:17:24,626 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 21:17:24,628 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 21:17:28,924 | INFO | app.tasks.test_task | Task Execution: user_id 1
2025-10-02 21:17:28,932 | INFO | app.tasks.test_task | Creating Simple RAG Agent for user 1: Ie22T
2025-10-02 21:17:28,937 | INFO | app.utils.event_utils | Published event.agent.progress event for agent Ie22T for user 1
2025-10-02 21:17:28,939 | INFO | app.tasks.test_task | Agent data: name='ketiga' avatar=None model='gpt-3.5-turbo' description=None base_prompt='pp' tone='friendly' short_term_memory=False long_term_memory=False status='active' id='Ie22T'
2025-10-02 21:17:29,024 | INFO | app.tasks.test_task | New agent: <Agent name=ketiga user_id=1>
2025-10-02 21:17:29,036 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:17:29,050 | INFO | app.utils.event_utils | Published event.agent.progress event for agent Ie22T for user 1
2025-10-02 21:17:29,056 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:17:29,055 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_Ie22T
2025-10-02 21:17:29,065 | INFO | app.utils.event_utils | Published event.agent.progress event for agent Ie22T for user 1
2025-10-02 21:17:29,072 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:17:29,078 | INFO | app.utils.file_utils | Saved file: documents/user_1/agent_Ie22T\FAQ.pdf (type: pdf)
2025-10-02 21:17:38,288 | INFO | app.AI.document_store.RAG | Successfully loaded document: FAQ.pdf
2025-10-02 21:17:42,843 | INFO | app.AI.document_store.RAG | Successfully added document 'FAQ.pdf' with ID '6'
2025-10-02 21:17:42,913 | INFO | app.utils.agent_utils | Added document FAQ.pdf to agent Ie22T
2025-10-02 21:17:43,598 | INFO | app.utils.event_utils | Published event.agent.success event for agent Ie22T for user 1
2025-10-02 21:17:43,644 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.success.user:1
2025-10-02 21:17:45,087 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 21:17:45,089 | INFO | main | Redis event bus started
2025-10-02 21:18:24,191 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_ax405
2025-10-02 21:18:24,457 | INFO | app.dependencies.redis_storage | Agent ax405 stored in Redis
2025-10-02 21:18:24,482 | INFO | app.tasks.test_task | Task Execution: user_id 1
2025-10-02 21:18:24,533 | INFO | app.tasks.test_task | Creating Simple RAG Agent for user 1: None
2025-10-02 21:18:24,709 | INFO | app.utils.event_utils | Published event.agent.progress event for agent None for user 1
2025-10-02 21:18:24,742 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:18:24,720 | INFO | app.tasks.test_task | Agent data: name='ketiga' avatar=None model='gpt-3.5-turbo' description=None base_prompt='pp' tone='friendly' short_term_memory=False long_term_memory=False status='active' id=None
2025-10-02 21:18:24,743 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:18:24,940 | INFO | app.tasks.test_task | New agent: <Agent name=ketiga user_id=1>
2025-10-02 21:18:24,723 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:18:25,498 | INFO | app.utils.event_utils | Published event.agent.progress event for agent None for user 1
2025-10-02 21:18:25,502 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_None
2025-10-02 21:18:25,604 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:18:25,696 | INFO | app.utils.event_utils | Published event.agent.progress event for agent None for user 1
2025-10-02 21:18:25,734 | INFO | app.utils.file_utils | Saved file: documents/user_1/agent_None\FAQ.pdf (type: pdf)
2025-10-02 21:18:25,697 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:18:25,963 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:18:25,887 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:18:26,071 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:18:26,072 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:18:26,776 | INFO | app.utils.file_utils | Rollback: Removed file documents/user_1/agent_None\FAQ.pdf
2025-10-02 21:18:27,298 | ERROR | app.tasks.test_task | Error creating Simple RAG Agent: (pymysql.err.OperationalError) (1364, "Field 'id' doesn't have a default value")
[SQL: INSERT INTO agents (user_id, name, avatar, model, `role`, status, base_prompt, short_term_memory, long_term_memory, tone) VALUES (%(user_id)s, %(name)s, %(avatar)s, %(model)s, %(role)s, %(status)s, %(base_prompt)s, %(short_term_memory)s, %(long_term_memory)s, %(tone)s)]
